usage_id,account_id,feature_name,usage_date,usage_count,usage_duration_secs,error_count,is_beta_feature
USG_002550,ACC_00004,SSO,2022-10-29,18,6606,0,0
USG_002551,ACC_00004,Custom Reports,2022-10-29,18,1044,0,1
USG_002552,ACC_00004,Bulk Import,2022-10-29,13,7462,0,0
USG_002553,ACC_00004,Role Permissions,2022-10-29,2,702,0,0
USG_002554,ACC_00004,Custom Fields,2022-10-29,1,356,0,1
USG_002555,ACC_00004,Mobile App,2022-11-05,11,5214,0,0
USG_002556,ACC_00004,SSO,2022-11-05,3,522,0,0
USG_002557,ACC_00004,Custom Reports,2022-11-05,9,4401,0,1
USG_002558,ACC_00004,Bulk Import,2022-11-05,7,1785,0,0
USG_002559,ACC_00004,Role Permissions,2022-11-05,6,2994,0,0
USG_002560,ACC_00004,Custom Fields,2022-11-05,13,2782,0,1
USG_002561,ACC_00004,Mobile App,2022-11-07,12,6792,0,0
USG_002562,ACC_00004,SSO,2022-11-07,2,490,0,0
USG_002563,ACC_00004,Custom Reports,2022-11-07,2,532,0,1
USG_002564,ACC_00004,Bulk Import,2022-11-07,1,128,0,0
USG_002565,ACC_00004,Role Permissions,2022-11-07,4,1056,0,0
USG_002566,ACC_00004,Custom Fields,2022-11-07,11,2728,0,1
USG_002567,ACC_00004,Mobile App,2022-11-09,19,9120,0,0
USG_002568,ACC_00004,SSO,2022-11-09,2,788,0,0
USG_002569,ACC_00004,Custom Reports,2022-11-09,15,4905,0,1
USG_002570,ACC_00004,Bulk Import,2022-11-09,4,2280,0,0
USG_002571,ACC_00004,Role Permissions,2022-11-09,3,1221,0,0
USG_002572,ACC_00004,Custom Fields,2022-11-09,9,3888,0,1
USG_002573,ACC_00004,Mobile App,2022-11-11,4,1332,0,0
USG_002574,ACC_00004,SSO,2022-11-11,10,5100,0,0
USG_002575,ACC_00004,Custom Reports,2022-11-11,15,1020,0,1
USG_002576,ACC_00004,Bulk Import,2022-11-11,2,242,1,0
USG_002577,ACC_00004,Role Permissions,2022-11-11,18,1044,0,0
USG_002578,ACC_00004,Custom Fields,2022-11-11,6,3390,0,1
USG_002579,ACC_00004,Mobile App,2022-11-14,12,4932,0,0
USG_002580,ACC_00004,SSO,2022-11-14,18,9846,0,0
USG_002581,ACC_00004,Custom Reports,2022-11-14,14,4872,0,1
USG_002582,ACC_00004,Bulk Import,2022-11-14,19,3629,0,0
USG_002583,ACC_00004,Role Permissions,2022-11-14,3,162,0,0
USG_002584,ACC_00004,Custom Fields,2022-11-14,10,2660,0,1
USG_002585,ACC_00004,Mobile App,2022-11-17,2,890,1,0
USG_002586,ACC_00004,SSO,2022-11-17,19,8284,0,0
USG_002587,ACC_00004,Custom Reports,2022-11-17,14,2380,0,1
USG_002588,ACC_00004,Bulk Import,2022-11-17,2,886,0,0
USG_002589,ACC_00004,Role Permissions,2022-11-17,2,626,0,0
USG_002590,ACC_00004,Custom Fields,2022-11-17,10,5710,0,1
USG_002591,ACC_00004,Mobile App,2022-11-24,4,1712,0,0
USG_002592,ACC_00004,SSO,2022-11-24,4,2288,0,0
USG_002593,ACC_00004,Custom Reports,2022-11-24,15,1860,0,1
USG_002594,ACC_00004,Bulk Import,2022-11-24,12,3648,0,0
USG_002595,ACC_00004,Role Permissions,2022-11-24,17,9860,0,0
USG_002596,ACC_00004,Custom Fields,2022-11-24,19,10849,0,1
USG_002597,ACC_00004,Mobile App,2022-11-28,11,605,0,0
USG_002598,ACC_00004,SSO,2022-11-28,9,540,0,0
USG_002599,ACC_00004,Custom Reports,2022-11-28,6,1110,0,1
USG_002600,ACC_00004,Bulk Import,2022-11-28,19,6593,0,0
USG_002601,ACC_00004,Role Permissions,2022-11-28,3,1308,1,0
USG_002602,ACC_00004,Custom Fields,2022-11-28,17,2295,0,1
USG_002603,ACC_00004,Mobile App,2022-11-29,1,424,0,0
USG_002604,ACC_00004,SSO,2022-11-29,10,4120,0,0
USG_002605,ACC_00004,Custom Reports,2022-11-29,4,1068,0,1
USG_002606,ACC_00004,Bulk Import,2022-11-29,16,2032,0,0
USG_002607,ACC_00004,Role Permissions,2022-11-29,12,4044,0,0
USG_002608,ACC_00004,Custom Fields,2022-11-29,4,1068,0,1
USG_002609,ACC_00004,Mobile App,2022-11-30,4,704,0,0
USG_002610,ACC_00004,SSO,2022-11-30,1,452,0,0
USG_002611,ACC_00004,Custom Reports,2022-11-30,3,90,0,1
USG_002612,ACC_00004,Bulk Import,2022-11-30,9,3915,0,0
USG_002613,ACC_00004,Role Permissions,2022-11-30,19,7733,0,0
USG_002614,ACC_00004,Custom Fields,2022-11-30,5,2255,0,1
USG_002615,ACC_00004,Mobile App,2022-12-04,8,1664,0,0
USG_002616,ACC_00004,SSO,2022-12-04,9,4761,0,0
USG_002617,ACC_00004,Custom Reports,2022-12-04,2,1000,0,1
USG_002618,ACC_00004,Bulk Import,2022-12-04,13,2080,1,0
USG_002619,ACC_00004,Role Permissions,2022-12-04,14,5852,0,0
USG_002620,ACC_00004,Custom Fields,2022-12-04,2,160,0,1
USG_002621,ACC_00004,Mobile App,2022-12-06,2,958,0,0
USG_002622,ACC_00004,SSO,2022-12-06,1,513,0,0
USG_002623,ACC_00004,Custom Reports,2022-12-06,18,3312,0,1
USG_002624,ACC_00004,Bulk Import,2022-12-06,14,6328,0,0
USG_002625,ACC_00004,Role Permissions,2022-12-06,15,5190,0,0
USG_002626,ACC_00004,Custom Fields,2022-12-06,1,508,0,1
USG_002627,ACC_00004,Mobile App,2022-12-07,1,256,0,0
USG_002628,ACC_00004,SSO,2022-12-07,4,1184,0,0
USG_002629,ACC_00004,Custom Reports,2022-12-07,14,7280,0,1
USG_002630,ACC_00004,Bulk Import,2022-12-07,7,525,0,0
USG_002631,ACC_00004,Role Permissions,2022-12-07,1,90,0,0
USG_002632,ACC_00004,Custom Fields,2022-12-07,13,3250,0,1
USG_002633,ACC_00004,Mobile App,2022-12-14,19,3154,0,0
USG_002634,ACC_00004,SSO,2022-12-14,8,4664,0,0
USG_002635,ACC_00004,Custom Reports,2022-12-14,16,7440,0,1
USG_002636,ACC_00004,Bulk Import,2022-12-14,19,1349,0,0
USG_002637,ACC_00004,Role Permissions,2022-12-14,8,3544,0,0
USG_002638,ACC_00004,Custom Fields,2022-12-14,1,100,0,1
USG_002639,ACC_00004,Mobile App,2022-12-16,7,3738,0,0
USG_002640,ACC_00004,SSO,2022-12-16,1,252,0,0
USG_002641,ACC_00004,Custom Reports,2022-12-16,10,370,0,1
USG_002642,ACC_00004,Bulk Import,2022-12-16,16,6960,0,0
USG_002643,ACC_00004,Role Permissions,2022-12-16,2,440,0,0
USG_002644,ACC_00004,Custom Fields,2022-12-16,16,7616,0,1
USG_002645,ACC_00004,Mobile App,2022-12-20,8,2216,0,0
USG_002646,ACC_00004,SSO,2022-12-20,2,1094,0,0
USG_002647,ACC_00004,Custom Reports,2022-12-20,1,474,0,1
USG_002648,ACC_00004,Bulk Import,2022-12-20,4,1756,0,0
USG_002649,ACC_00004,Role Permissions,2022-12-20,6,1110,0,0
USG_002650,ACC_00004,Custom Fields,2022-12-20,12,4644,0,1
USG_002651,ACC_00004,Mobile App,2022-12-22,2,1126,0,0
USG_002652,ACC_00004,SSO,2022-12-22,3,1530,0,0
USG_002653,ACC_00004,Custom Reports,2022-12-22,14,5726,0,1
USG_002654,ACC_00004,Bulk Import,2022-12-22,2,712,0,0
USG_002655,ACC_00004,Role Permissions,2022-12-22,1,135,1,0
USG_002656,ACC_00004,Custom Fields,2022-12-22,16,6416,0,1
USG_002657,ACC_00004,Mobile App,2022-12-25,2,446,0,0
USG_002658,ACC_00004,SSO,2022-12-25,7,3696,0,0
USG_002659,ACC_00004,Custom Reports,2022-12-25,1,131,0,1
USG_002660,ACC_00004,Bulk Import,2022-12-25,3,993,0,0
USG_002661,ACC_00004,Role Permissions,2022-12-25,16,9376,0,0
USG_002662,ACC_00004,Custom Fields,2022-12-25,14,8092,0,1
USG_002663,ACC_00004,Mobile App,2022-12-27,16,5312,0,0
USG_002664,ACC_00004,SSO,2022-12-27,17,6188,0,0
USG_002665,ACC_00004,Custom Reports,2022-12-27,19,10773,0,1
USG_002666,ACC_00004,Bulk Import,2022-12-27,2,228,0,0
USG_002667,ACC_00004,Role Permissions,2022-12-27,1,306,0,0
USG_002668,ACC_00004,Custom Fields,2022-12-27,10,3290,0,1
USG_002669,ACC_00004,Mobile App,2023-01-04,19,10013,0,0
USG_002670,ACC_00004,SSO,2023-01-04,2,1138,0,0
USG_002671,ACC_00004,Custom Reports,2023-01-04,13,2327,0,1
USG_002672,ACC_00004,Bulk Import,2023-01-04,3,330,0,0
USG_002673,ACC_00004,Role Permissions,2023-01-04,14,3500,0,0
USG_002674,ACC_00004,Custom Fields,2023-01-04,4,936,0,1
USG_002675,ACC_00004,Mobile App,2023-01-06,4,2192,0,0
USG_002676,ACC_00004,SSO,2023-01-06,3,1752,0,0
USG_002677,ACC_00004,Custom Reports,2023-01-06,16,6592,0,1
USG_002678,ACC_00004,Bulk Import,2023-01-06,13,5239,0,0
USG_002679,ACC_00004,Role Permissions,2023-01-06,2,522,0,0
USG_002680,ACC_00004,Custom Fields,2023-01-06,1,283,1,1
USG_002681,ACC_00004,Mobile App,2023-01-11,11,5093,0,0
USG_002682,ACC_00004,SSO,2023-01-11,4,1268,0,0
USG_002683,ACC_00004,Custom Reports,2023-01-11,3,708,0,1
USG_002684,ACC_00004,Bulk Import,2023-01-11,12,6672,0,0
USG_002685,ACC_00004,Role Permissions,2023-01-11,2,548,1,0
USG_002686,ACC_00004,Custom Fields,2023-01-11,17,8704,0,1
USG_002687,ACC_00004,Mobile App,2023-01-15,5,1455,0,0
USG_002688,ACC_00004,SSO,2023-01-15,1,248,0,0
USG_002689,ACC_00004,Custom Reports,2023-01-15,17,9775,0,1
USG_002690,ACC_00004,Bulk Import,2023-01-15,5,1565,0,0
USG_002691,ACC_00004,Role Permissions,2023-01-15,9,5211,0,0
USG_002692,ACC_00004,Custom Fields,2023-01-15,11,1430,0,1
USG_002693,ACC_00004,Mobile App,2023-01-22,3,417,0,0
USG_002694,ACC_00004,SSO,2023-01-22,19,4997,0,0
USG_002695,ACC_00004,Custom Reports,2023-01-22,18,7164,0,1
USG_002696,ACC_00004,Bulk Import,2023-01-22,18,2142,0,0
USG_002697,ACC_00004,Role Permissions,2023-01-22,2,1004,0,0
USG_002698,ACC_00004,Custom Fields,2023-01-22,3,1521,0,1
USG_002699,ACC_00004,Mobile App,2023-01-24,8,968,0,0
USG_002700,ACC_00004,SSO,2023-01-24,3,684,0,0
USG_002701,ACC_00004,Custom Reports,2023-01-24,3,822,0,1
USG_002702,ACC_00004,Bulk Import,2023-01-24,7,553,0,0
USG_002703,ACC_00004,Role Permissions,2023-01-24,2,1160,0,0
USG_002704,ACC_00004,Custom Fields,2023-01-24,5,2510,0,1
USG_002705,ACC_00004,Mobile App,2023-01-28,1,447,0,0
USG_002706,ACC_00004,SSO,2023-01-28,14,4074,0,0
USG_002707,ACC_00004,Custom Reports,2023-01-28,1,296,0,1
USG_002708,ACC_00004,Bulk Import,2023-01-28,12,4680,0,0
USG_002709,ACC_00004,Role Permissions,2023-01-28,2,566,0,0
USG_002710,ACC_00004,Custom Fields,2023-01-28,8,3968,0,1
USG_002711,ACC_00004,Mobile App,2023-01-30,7,1757,0,0
USG_002712,ACC_00004,SSO,2023-01-30,19,8189,0,0
USG_002713,ACC_00004,Custom Reports,2023-01-30,5,1385,0,1
USG_002714,ACC_00004,Bulk Import,2023-01-30,2,782,0,0
USG_002715,ACC_00004,Role Permissions,2023-01-30,12,2652,0,0
USG_002716,ACC_00004,Custom Fields,2023-01-30,9,2151,0,1
USG_002717,ACC_00004,Mobile App,2023-02-07,13,6968,0,0
USG_002718,ACC_00004,SSO,2023-02-07,3,105,0,0
USG_002719,ACC_00004,Custom Reports,2023-02-07,8,3648,0,1
USG_002720,ACC_00004,Bulk Import,2023-02-07,15,2430,0,0
USG_002721,ACC_00004,Role Permissions,2023-02-07,14,3892,0,0
USG_002722,ACC_00004,Custom Fields,2023-02-07,3,99,0,1
USG_002723,ACC_00004,Mobile App,2023-02-11,3,696,0,0
USG_002724,ACC_00004,SSO,2023-02-11,9,1296,0,0
USG_002725,ACC_00004,Custom Reports,2023-02-11,3,495,0,1
USG_002726,ACC_00004,Bulk Import,2023-02-11,4,768,0,0
USG_002727,ACC_00004,Role Permissions,2023-02-11,4,1732,0,0
USG_002728,ACC_00004,Custom Fields,2023-02-11,1,284,0,1
USG_002729,ACC_00004,Mobile App,2023-02-21,3,666,0,0
USG_002730,ACC_00004,SSO,2023-02-21,17,5933,0,0
USG_002731,ACC_00004,Custom Reports,2023-02-21,7,224,0,1
USG_002732,ACC_00004,Bulk Import,2023-02-21,4,264,0,0
USG_002733,ACC_00004,Role Permissions,2023-02-21,4,1396,0,0
USG_002734,ACC_00004,Custom Fields,2023-02-21,17,8857,0,1
USG_002735,ACC_00004,Mobile App,2023-02-24,1,599,0,0
USG_002736,ACC_00004,SSO,2023-02-24,3,1716,0,0
USG_002737,ACC_00004,Custom Reports,2023-02-24,2,202,0,1
USG_002738,ACC_00004,Bulk Import,2023-02-24,4,324,0,0
USG_002739,ACC_00004,Role Permissions,2023-02-24,1,470,0,0
USG_002740,ACC_00004,Custom Fields,2023-02-24,5,420,0,1
USG_002741,ACC_00004,Mobile App,2023-02-26,3,1377,0,0
USG_002742,ACC_00004,SSO,2023-02-26,12,6336,0,0
USG_002743,ACC_00004,Custom Reports,2023-02-26,15,2025,0,1
USG_002744,ACC_00004,Bulk Import,2023-02-26,8,1128,0,0
USG_002745,ACC_00004,Role Permissions,2023-02-26,5,2745,0,0
USG_002746,ACC_00004,Custom Fields,2023-02-26,11,3443,0,1
USG_002747,ACC_00004,Mobile App,2023-03-13,4,972,0,0
USG_002748,ACC_00004,SSO,2023-03-13,9,5103,0,0
USG_002749,ACC_00004,Custom Reports,2023-03-13,3,1386,0,1
USG_002750,ACC_00004,Bulk Import,2023-03-13,12,5712,0,0
USG_002751,ACC_00004,Role Permissions,2023-03-13,19,10526,0,0
USG_002752,ACC_00004,Custom Fields,2023-03-13,10,1890,0,1
USG_002753,ACC_00004,Mobile App,2023-03-16,4,1008,0,0
USG_002754,ACC_00004,SSO,2023-03-16,5,1050,0,0
USG_002755,ACC_00004,Custom Reports,2023-03-16,2,782,0,1
USG_002756,ACC_00004,Bulk Import,2023-03-16,18,10116,0,0
USG_002757,ACC_00004,Role Permissions,2023-03-16,3,237,0,0
USG_002758,ACC_00004,Custom Fields,2023-03-16,16,1024,0,1
USG_002759,ACC_00004,Mobile App,2023-03-20,2,462,0,0
USG_002760,ACC_00004,SSO,2023-03-20,4,860,0,0
USG_002761,ACC_00004,Custom Reports,2023-03-20,4,1816,0,1
USG_002762,ACC_00004,Bulk Import,2023-03-20,11,704,0,0
USG_002763,ACC_00004,Role Permissions,2023-03-20,2,894,0,0
USG_002764,ACC_00004,Custom Fields,2023-03-20,1,525,0,1
USG_002765,ACC_00004,Mobile App,2023-03-26,14,2506,0,0
USG_002766,ACC_00004,SSO,2023-03-26,2,1182,0,0
USG_002767,ACC_00004,Custom Reports,2023-03-26,2,724,0,1
USG_002768,ACC_00004,Bulk Import,2023-03-26,16,4256,0,0
USG_002769,ACC_00004,Role Permissions,2023-03-26,10,1490,0,0
USG_002770,ACC_00004,Custom Fields,2023-03-26,9,3933,0,1
USG_002771,ACC_00004,Mobile App,2023-03-29,4,536,0,0
USG_002772,ACC_00004,SSO,2023-03-29,19,1957,0,0
USG_002773,ACC_00004,Custom Reports,2023-03-29,4,2208,0,1
USG_002774,ACC_00004,Bulk Import,2023-03-29,5,2010,0,0
USG_002775,ACC_00004,Role Permissions,2023-03-29,4,1792,0,0
USG_002776,ACC_00004,Custom Fields,2023-03-29,9,432,0,1
USG_002777,ACC_00004,Mobile App,2023-04-02,10,2830,0,0
USG_002778,ACC_00004,SSO,2023-04-02,1,269,0,0
USG_002779,ACC_00004,Custom Reports,2023-04-02,2,730,0,1
USG_002780,ACC_00004,Bulk Import,2023-04-02,4,1132,0,0
USG_002781,ACC_00004,Role Permissions,2023-04-02,17,10013,0,0
USG_002782,ACC_00004,Custom Fields,2023-04-02,6,1752,0,1
USG_002783,ACC_00004,Mobile App,2023-04-05,14,5698,0,0
USG_002784,ACC_00004,SSO,2023-04-05,1,83,0,0
USG_002785,ACC_00004,Custom Reports,2023-04-05,13,975,0,1
USG_002786,ACC_00004,Bulk Import,2023-04-05,14,4984,0,0
USG_002787,ACC_00004,Role Permissions,2023-04-05,11,6160,0,0
USG_002788,ACC_00004,Custom Fields,2023-04-05,13,2210,0,1
USG_002789,ACC_00004,Mobile App,2023-04-08,3,702,0,0
USG_002790,ACC_00004,SSO,2023-04-08,10,1490,0,0
USG_002791,ACC_00004,Custom Reports,2023-04-08,11,3960,0,1
USG_002792,ACC_00004,Bulk Import,2023-04-08,4,1608,0,0
USG_002793,ACC_00004,Role Permissions,2023-04-08,4,1468,0,0
USG_002794,ACC_00004,Custom Fields,2023-04-08,4,1692,0,1
USG_002795,ACC_00004,Mobile App,2023-04-16,5,1095,0,0
USG_002796,ACC_00004,SSO,2023-04-16,3,150,0,0
USG_002797,ACC_00004,Custom Reports,2023-04-16,2,170,0,1
USG_002798,ACC_00004,Bulk Import,2023-04-16,3,1518,0,0
USG_002799,ACC_00004,Role Permissions,2023-04-16,5,460,0,0
USG_002800,ACC_00004,Custom Fields,2023-04-16,10,550,0,1
USG_002801,ACC_00004,Mobile App,2023-04-20,5,2375,0,0
USG_002802,ACC_00004,SSO,2023-04-20,13,2288,0,0
USG_002803,ACC_00004,Custom Reports,2023-04-20,17,2227,0,1
USG_002804,ACC_00004,Bulk Import,2023-04-20,4,2172,0,0
USG_002805,ACC_00004,Role Permissions,2023-04-20,14,6580,0,0
USG_002806,ACC_00004,Custom Fields,2023-04-20,2,1040,0,1
USG_002807,ACC_00004,Mobile App,2023-04-24,11,407,1,0
USG_002808,ACC_00004,SSO,2023-04-24,3,1260,0,0
USG_002809,ACC_00004,Custom Reports,2023-04-24,5,1435,1,1
USG_002810,ACC_00004,Bulk Import,2023-04-24,18,990,0,0
USG_002811,ACC_00004,Role Permissions,2023-04-24,1,179,1,0
USG_002812,ACC_00004,Custom Fields,2023-04-24,9,3375,0,1
USG_002813,ACC_00004,Mobile App,2023-04-25,1,325,0,0
USG_002814,ACC_00004,SSO,2023-04-25,4,208,0,0
USG_002815,ACC_00004,Custom Reports,2023-04-25,7,3927,0,1
USG_002816,ACC_00004,Bulk Import,2023-04-25,1,191,0,0
USG_002817,ACC_00004,Role Permissions,2023-04-25,11,5599,1,0
USG_002818,ACC_00004,Custom Fields,2023-04-25,8,1976,0,1
USG_002819,ACC_00004,Mobile App,2023-05-01,12,1404,0,0
USG_002820,ACC_00004,SSO,2023-05-01,4,960,0,0
USG_002821,ACC_00004,Custom Reports,2023-05-01,3,1383,0,1
USG_002822,ACC_00004,Bulk Import,2023-05-01,2,1106,1,0
USG_002823,ACC_00004,Role Permissions,2023-05-01,12,1308,0,0
USG_002824,ACC_00004,Custom Fields,2023-05-01,8,3776,0,1
USG_002825,ACC_00004,Mobile App,2023-05-03,3,1206,0,0
USG_002826,ACC_00004,SSO,2023-05-03,17,3927,0,0
USG_002827,ACC_00004,Custom Reports,2023-05-03,2,1164,0,1
USG_002828,ACC_00004,Bulk Import,2023-05-03,4,1176,0,0
USG_002829,ACC_00004,Role Permissions,2023-05-03,2,492,0,0
USG_002830,ACC_00004,Custom Fields,2023-05-03,12,2508,0,1
USG_002831,ACC_00004,Mobile App,2023-05-04,1,377,0,0
USG_002832,ACC_00004,SSO,2023-05-04,4,2020,0,0
USG_002833,ACC_00004,Custom Reports,2023-05-04,13,5369,0,1
USG_002834,ACC_00004,Bulk Import,2023-05-04,17,1581,0,0
USG_002835,ACC_00004,Role Permissions,2023-05-04,8,3968,0,0
USG_002836,ACC_00004,Custom Fields,2023-05-04,3,693,0,1
USG_002837,ACC_00004,Mobile App,2023-05-08,17,1326,0,0
USG_002838,ACC_00004,SSO,2023-05-08,12,4188,0,0
USG_002839,ACC_00004,Custom Reports,2023-05-08,1,208,0,1
USG_002840,ACC_00004,Bulk Import,2023-05-08,6,282,0,0
USG_002841,ACC_00004,Role Permissions,2023-05-08,4,1404,1,0
USG_002842,ACC_00004,Custom Fields,2023-05-08,7,1785,1,1
USG_002843,ACC_00004,Mobile App,2023-05-11,16,1808,0,0
USG_002844,ACC_00004,SSO,2023-05-11,10,4860,0,0
USG_002845,ACC_00004,Custom Reports,2023-05-11,5,690,0,1
USG_002846,ACC_00004,Bulk Import,2023-05-11,2,260,0,0
USG_002847,ACC_00004,Role Permissions,2023-05-11,17,7497,0,0
USG_002848,ACC_00004,Custom Fields,2023-05-11,1,119,0,1
USG_002849,ACC_00004,Mobile App,2023-05-22,2,86,0,0
USG_002850,ACC_00004,SSO,2023-05-22,19,1311,0,0
USG_002851,ACC_00004,Custom Reports,2023-05-22,5,1350,0,1
USG_002852,ACC_00004,Bulk Import,2023-05-22,2,328,0,0
USG_002853,ACC_00004,Role Permissions,2023-05-22,1,481,0,0
USG_002854,ACC_00004,Custom Fields,2023-05-22,3,810,0,1
USG_002855,ACC_00004,Mobile App,2023-05-26,1,225,0,0
USG_002856,ACC_00004,SSO,2023-05-26,2,576,0,0
USG_002857,ACC_00004,Custom Reports,2023-05-26,3,615,0,1
USG_002858,ACC_00004,Bulk Import,2023-05-26,12,4824,0,0
USG_002859,ACC_00004,Role Permissions,2023-05-26,12,1884,0,0
USG_002860,ACC_00004,Custom Fields,2023-05-26,13,1703,0,1
USG_002861,ACC_00004,Mobile App,2023-05-29,17,6868,0,0
USG_002862,ACC_00004,SSO,2023-05-29,2,972,0,0
USG_002863,ACC_00004,Custom Reports,2023-05-29,19,4636,0,1
USG_002864,ACC_00004,Bulk Import,2023-05-29,13,6721,0,0
USG_002865,ACC_00004,Role Permissions,2023-05-29,1,362,0,0
USG_002866,ACC_00004,Custom Fields,2023-05-29,14,3164,0,1
USG_002867,ACC_00004,Mobile App,2023-05-30,17,2176,0,0
USG_002868,ACC_00004,SSO,2023-05-30,3,1545,0,0
USG_002869,ACC_00004,Custom Reports,2023-05-30,8,2096,0,1
USG_002870,ACC_00004,Bulk Import,2023-05-30,4,1964,0,0
USG_002871,ACC_00004,Role Permissions,2023-05-30,7,2982,0,0
USG_002872,ACC_00004,Custom Fields,2023-05-30,2,1158,0,1
USG_002873,ACC_00004,Mobile App,2023-05-31,1,426,0,0
USG_002874,ACC_00004,SSO,2023-05-31,14,8358,0,0
USG_002875,ACC_00004,Custom Reports,2023-05-31,16,1696,0,1
USG_002876,ACC_00004,Bulk Import,2023-05-31,16,1984,0,0
USG_002877,ACC_00004,Role Permissions,2023-05-31,15,4110,1,0
USG_002878,ACC_00004,Custom Fields,2023-05-31,16,8800,0,1
USG_002879,ACC_00004,Mobile App,2023-06-04,8,2840,0,0
USG_002880,ACC_00004,SSO,2023-06-04,9,5328,0,0
USG_002881,ACC_00004,Custom Reports,2023-06-04,6,1284,0,1
USG_002882,ACC_00004,Bulk Import,2023-06-04,2,1050,0,0
USG_002883,ACC_00004,Role Permissions,2023-06-04,5,660,0,0
USG_002884,ACC_00004,Custom Fields,2023-06-04,1,511,0,1
USG_002885,ACC_00004,Mobile App,2023-06-08,2,1124,0,0
USG_002886,ACC_00004,SSO,2023-06-08,17,986,0,0
USG_002887,ACC_00004,Custom Reports,2023-06-08,14,1848,0,1
USG_002888,ACC_00004,Bulk Import,2023-06-08,2,174,0,0
USG_002889,ACC_00004,Role Permissions,2023-06-08,16,8352,0,0
USG_002890,ACC_00004,Custom Fields,2023-06-08,15,2235,0,1
USG_002891,ACC_00004,Mobile App,2023-06-09,1,317,0,0
USG_002892,ACC_00004,SSO,2023-06-09,3,423,0,0
USG_002893,ACC_00004,Custom Reports,2023-06-09,3,549,0,1
USG_002894,ACC_00004,Bulk Import,2023-06-09,3,267,0,0
USG_002895,ACC_00004,Role Permissions,2023-06-09,3,1602,0,0
USG_002896,ACC_00004,Custom Fields,2023-06-09,2,1068,0,1
USG_002897,ACC_00004,Mobile App,2023-06-13,11,2552,0,0
USG_002898,ACC_00004,SSO,2023-06-13,2,208,0,0
USG_002899,ACC_00004,Custom Reports,2023-06-13,6,3324,0,1
USG_002900,ACC_00004,Bulk Import,2023-06-13,4,2140,0,0
USG_002901,ACC_00004,Role Permissions,2023-06-13,7,3934,0,0
USG_002902,ACC_00004,Custom Fields,2023-06-13,14,8330,0,1
USG_002903,ACC_00004,Mobile App,2023-06-24,1,428,0,0
USG_002904,ACC_00004,SSO,2023-06-24,2,294,0,0
USG_002905,ACC_00004,Custom Reports,2023-06-24,14,4116,0,1
USG_002906,ACC_00004,Bulk Import,2023-06-24,9,702,0,0
USG_002907,ACC_00004,Role Permissions,2023-06-24,1,41,0,0
USG_002908,ACC_00004,Custom Fields,2023-06-24,7,2310,0,1
USG_002909,ACC_00004,Mobile App,2023-06-27,15,3270,0,0
USG_002910,ACC_00004,SSO,2023-06-27,2,1108,0,0
USG_002911,ACC_00004,Custom Reports,2023-06-27,3,705,0,1
USG_002912,ACC_00004,Bulk Import,2023-06-27,16,9280,0,0
USG_002913,ACC_00004,Role Permissions,2023-06-27,13,5356,0,0
USG_002914,ACC_00004,Custom Fields,2023-06-27,2,1096,0,1
USG_002915,ACC_00004,Mobile App,2023-06-28,2,660,0,0
USG_002916,ACC_00004,SSO,2023-06-28,7,4067,0,0
USG_002917,ACC_00004,Custom Reports,2023-06-28,4,1736,0,1
USG_002918,ACC_00004,Bulk Import,2023-06-28,12,804,0,0
USG_002919,ACC_00004,Role Permissions,2023-06-28,8,4208,1,0
USG_002920,ACC_00004,Custom Fields,2023-06-28,3,585,0,1
USG_002921,ACC_00004,Mobile App,2023-07-02,5,190,0,0
USG_002922,ACC_00004,SSO,2023-07-02,12,1656,0,0
USG_002923,ACC_00004,Custom Reports,2023-07-02,2,1124,0,1
USG_002924,ACC_00004,Bulk Import,2023-07-02,17,3502,0,0
USG_002925,ACC_00004,Role Permissions,2023-07-02,13,3289,0,0
USG_002926,ACC_00004,Custom Fields,2023-07-02,8,3536,0,1
USG_002927,ACC_00004,Mobile App,2023-07-06,15,885,0,0
USG_002928,ACC_00004,SSO,2023-07-06,9,2403,0,0
USG_002929,ACC_00004,Custom Reports,2023-07-06,11,4158,0,1
USG_002930,ACC_00004,Bulk Import,2023-07-06,11,5951,0,0
USG_002931,ACC_00004,Role Permissions,2023-07-06,10,3890,0,0
USG_002932,ACC_00004,Custom Fields,2023-07-06,4,2356,0,1
USG_002933,ACC_00004,Mobile App,2023-07-07,14,6076,0,0
USG_002934,ACC_00004,SSO,2023-07-07,11,1661,0,0
USG_002935,ACC_00004,Custom Reports,2023-07-07,17,1700,0,1
USG_002936,ACC_00004,Bulk Import,2023-07-07,9,342,0,0
USG_002937,ACC_00004,Role Permissions,2023-07-07,4,1880,0,0
USG_002938,ACC_00004,Custom Fields,2023-07-07,1,334,0,1
USG_002939,ACC_00004,Mobile App,2023-07-11,4,1196,0,0
USG_002940,ACC_00004,SSO,2023-07-11,1,583,0,0
USG_002941,ACC_00004,Custom Reports,2023-07-11,4,240,0,1
USG_002942,ACC_00004,Bulk Import,2023-07-11,3,741,0,0
USG_002943,ACC_00004,Role Permissions,2023-07-11,7,609,0,0
USG_002944,ACC_00004,Custom Fields,2023-07-11,1,266,0,1
USG_002945,ACC_00004,Mobile App,2023-07-12,3,672,0,0
USG_002946,ACC_00004,SSO,2023-07-12,3,258,0,0
USG_002947,ACC_00004,Custom Reports,2023-07-12,3,390,0,1
