subscription_id,account_id,plan_tier,mrr_amount,arr_amount,start_date,end_date,billing_frequency,auto_renew_flag
SUB_02248,ACC_00101,Enterprise,4604,55248,2023-08-28,,Monthly,1
SUB_02249,ACC_00101,Enterprise,4604,55248,2023-09-27,,Monthly,1
SUB_02250,ACC_00101,Enterprise,4604,55248,2023-10-27,,Annual,1
SUB_02251,ACC_00101,Enterprise,4604,55248,2023-11-26,,Monthly,1
SUB_02252,ACC_00101,Enterprise,4604,55248,2023-12-26,,Annual,1
SUB_02253,ACC_00101,Enterprise,4604,55248,2024-01-25,,Annual,1
SUB_02254,ACC_00101,Enterprise,4604,55248,2024-02-24,,Annual,1
SUB_02255,ACC_00101,Enterprise,4604,55248,2024-03-25,,Annual,1
SUB_02256,ACC_00101,Enterprise,4604,55248,2024-04-24,,Monthly,1
SUB_02257,ACC_00101,Enterprise,4604,55248,2024-05-24,,Monthly,1
SUB_02258,ACC_00101,Enterprise,4604,55248,2024-06-23,,Monthly,1
SUB_02259,ACC_00101,Enterprise,4604,55248,2024-07-23,,Annual,1
SUB_02260,ACC_00101,Enterprise,4604,55248,2024-08-22,,Annual,1
SUB_02261,ACC_00101,Enterprise,4604,55248,2024-09-21,,Annual,1
SUB_02262,ACC_00101,Enterprise,4604,55248,2024-10-21,,Monthly,1
SUB_02263,ACC_00101,Enterprise,4604,55248,2024-11-20,,Annual,1
SUB_02264,ACC_00101,Enterprise,4604,55248,2024-12-20,,Annual,1
SUB_02265,ACC_00102,Pro,333,3996,2023-07-02,,Annual,1
SUB_02266,ACC_00102,Pro,333,3996,2023-08-01,,Monthly,1
SUB_02267,ACC_00102,Pro,333,3996,2023-08-31,,Monthly,1
SUB_02268,ACC_00102,Pro,333,3996,2023-09-30,,Monthly,1
SUB_02269,ACC_00102,Pro,333,3996,2023-10-30,,Monthly,0
SUB_02270,ACC_00102,Pro,333,3996,2023-11-29,,Monthly,1
SUB_02271,ACC_00102,Pro,333,3996,2023-12-29,,Annual,1
SUB_02272,ACC_00102,Pro,333,3996,2024-01-28,,Monthly,0
SUB_02273,ACC_00102,Pro,333,3996,2024-02-27,,Monthly,1
SUB_02274,ACC_00102,Pro,333,3996,2024-03-28,,Annual,1
SUB_02275,ACC_00102,Pro,333,3996,2024-04-27,,Monthly,1
SUB_02276,ACC_00102,Pro,333,3996,2024-05-27,,Annual,1
SUB_02277,ACC_00102,Pro,333,3996,2024-06-26,,Annual,1
SUB_02278,ACC_00102,Pro,333,3996,2024-07-26,,Annual,1
SUB_02279,ACC_00102,Pro,333,3996,2024-08-25,,Monthly,1
SUB_02280,ACC_00102,Pro,333,3996,2024-09-24,,Monthly,1
SUB_02281,ACC_00102,Pro,333,3996,2024-10-24,,Monthly,1
SUB_02282,ACC_00102,Pro,333,3996,2024-11-23,,Monthly,1
SUB_02283,ACC_00102,Pro,333,3996,2024-12-23,,Annual,1
SUB_02284,ACC_00103,Basic,174,2088,2022-12-05,,Monthly,1
SUB_02285,ACC_00103,Basic,174,2088,2023-01-04,,Annual,1
SUB_02286,ACC_00103,Basic,174,2088,2023-02-03,,Monthly,1
SUB_02287,ACC_00103,Basic,174,2088,2023-03-05,,Monthly,1
SUB_02288,ACC_00103,Basic,174,2088,2023-04-04,,Annual,1
SUB_02289,ACC_00103,Basic,174,2088,2023-05-04,,Annual,1
SUB_02290,ACC_00103,Basic,174,2088,2023-06-03,,Monthly,1
SUB_02291,ACC_00103,Basic,174,2088,2023-07-03,,Annual,1
SUB_02292,ACC_00103,Basic,174,2088,2023-08-02,,Annual,0
SUB_02293,ACC_00103,Basic,174,2088,2023-09-01,,Monthly,1
SUB_02294,ACC_00103,Basic,174,2088,2023-10-01,,Monthly,1
SUB_02295,ACC_00103,Basic,174,2088,2023-10-31,,Annual,1
SUB_02296,ACC_00103,Basic,174,2088,2023-11-30,,Monthly,1
SUB_02297,ACC_00103,Basic,174,2088,2023-12-30,,Annual,0
SUB_02298,ACC_00103,Basic,174,2088,2024-01-29,,Annual,1
SUB_02299,ACC_00103,Basic,174,2088,2024-02-28,,Annual,1
SUB_02300,ACC_00103,Basic,174,2088,2024-03-29,,Monthly,1
SUB_02301,ACC_00103,Basic,174,2088,2024-04-28,,Monthly,1
SUB_02302,ACC_00103,Basic,174,2088,2024-05-28,,Annual,1
SUB_02303,ACC_00103,Basic,174,2088,2024-06-27,,Annual,1
SUB_02304,ACC_00103,Basic,174,2088,2024-07-27,,Monthly,1
SUB_02305,ACC_00103,Basic,174,2088,2024-08-26,,Monthly,1
SUB_02306,ACC_00103,Basic,174,2088,2024-09-25,,Monthly,1
SUB_02307,ACC_00103,Basic,174,2088,2024-10-25,,Monthly,1
SUB_02308,ACC_00103,Basic,174,2088,2024-11-24,,Monthly,1
SUB_02309,ACC_00103,Basic,174,2088,2024-12-24,,Annual,1
SUB_02310,ACC_00104,Basic,188,2256,2022-03-08,,Monthly,1
SUB_02311,ACC_00104,Basic,188,2256,2022-04-07,,Monthly,1
SUB_02312,ACC_00104,Basic,188,2256,2022-05-07,,Monthly,1
SUB_02313,ACC_00104,Basic,188,2256,2022-06-06,,Monthly,1
SUB_02314,ACC_00104,Basic,188,2256,2022-07-06,,Annual,1
SUB_02315,ACC_00104,Basic,188,2256,2022-08-05,,Annual,1
SUB_02316,ACC_00104,Basic,188,2256,2022-09-04,,Monthly,1
SUB_02317,ACC_00104,Basic,188,2256,2022-10-04,,Annual,1
SUB_02318,ACC_00104,Basic,188,2256,2022-11-03,,Annual,1
SUB_02319,ACC_00104,Basic,188,2256,2022-12-03,,Annual,1
SUB_02320,ACC_00104,Basic,188,2256,2023-01-02,,Annual,1
SUB_02321,ACC_00104,Basic,188,2256,2023-02-01,,Monthly,1
SUB_02322,ACC_00104,Basic,188,2256,2023-03-03,,Monthly,1
SUB_02323,ACC_00104,Basic,188,2256,2023-04-02,,Monthly,1
SUB_02324,ACC_00104,Basic,188,2256,2023-05-02,,Monthly,1
SUB_02325,ACC_00104,Basic,188,2256,2023-06-01,,Monthly,1
SUB_02326,ACC_00104,Basic,188,2256,2023-07-01,,Monthly,1
SUB_02327,ACC_00104,Basic,188,2256,2023-07-31,,Monthly,1
SUB_02328,ACC_00104,Basic,188,2256,2023-08-30,,Monthly,1
SUB_02329,ACC_00104,Basic,188,2256,2023-09-29,,Monthly,1
SUB_02330,ACC_00104,Basic,188,2256,2023-10-29,,Monthly,1
SUB_02331,ACC_00104,Basic,188,2256,2023-11-28,,Monthly,0
SUB_02332,ACC_00104,Basic,188,2256,2023-12-28,,Monthly,1
SUB_02333,ACC_00104,Basic,188,2256,2024-01-27,,Annual,1
SUB_02334,ACC_00104,Basic,188,2256,2024-02-26,,Annual,1
SUB_02335,ACC_00104,Basic,188,2256,2024-03-27,,Annual,1
SUB_02336,ACC_00104,Basic,188,2256,2024-04-26,,Monthly,1
SUB_02337,ACC_00104,Basic,188,2256,2024-05-26,,Annual,1
SUB_02338,ACC_00104,Basic,188,2256,2024-06-25,,Monthly,1
SUB_02339,ACC_00104,Basic,188,2256,2024-07-25,,Monthly,1
SUB_02340,ACC_00104,Basic,188,2256,2024-08-24,,Annual,1
SUB_02341,ACC_00104,Basic,188,2256,2024-09-23,,Annual,1
SUB_02342,ACC_00104,Basic,188,2256,2024-10-23,,Monthly,1
SUB_02343,ACC_00104,Basic,188,2256,2024-11-22,,Annual,1
SUB_02344,ACC_00104,Basic,188,2256,2024-12-22,,Annual,1
SUB_02345,ACC_00105,Pro,1032,12384,2022-10-25,,Annual,1
SUB_02346,ACC_00105,Pro,1032,12384,2022-11-24,,Monthly,1
SUB_02347,ACC_00105,Pro,1032,12384,2022-12-24,,Monthly,1
SUB_02348,ACC_00105,Pro,1032,12384,2023-01-23,,Annual,1
SUB_02349,ACC_00105,Pro,1032,12384,2023-02-22,,Annual,1
SUB_02350,ACC_00105,Pro,1032,12384,2023-03-24,,Monthly,1
SUB_02351,ACC_00105,Pro,1032,12384,2023-04-23,,Monthly,1
SUB_02352,ACC_00105,Pro,1032,12384,2023-05-23,,Monthly,1
SUB_02353,ACC_00105,Pro,1032,12384,2023-06-22,,Annual,1
SUB_02354,ACC_00105,Pro,1032,12384,2023-07-22,,Monthly,1
SUB_02355,ACC_00105,Pro,1032,12384,2023-08-21,,Annual,1
SUB_02356,ACC_00105,Pro,1032,12384,2023-09-20,,Annual,1
SUB_02357,ACC_00105,Pro,1032,12384,2023-10-20,,Monthly,1
SUB_02358,ACC_00105,Pro,1032,12384,2023-11-19,,Monthly,1
SUB_02359,ACC_00105,Pro,1032,12384,2023-12-19,,Annual,1
SUB_02360,ACC_00106,Enterprise,16052,192624,2022-01-03,,Annual,1
SUB_02361,ACC_00106,Enterprise,16052,192624,2022-02-02,,Monthly,1
SUB_02362,ACC_00106,Enterprise,16052,192624,2022-03-04,,Monthly,1
SUB_02363,ACC_00106,Enterprise,16052,192624,2022-04-03,,Monthly,1
SUB_02364,ACC_00106,Enterprise,16052,192624,2022-05-03,,Monthly,1
SUB_02365,ACC_00106,Enterprise,16052,192624,2022-06-02,,Monthly,1
SUB_02366,ACC_00106,Enterprise,16052,192624,2022-07-02,,Monthly,1
SUB_02367,ACC_00106,Enterprise,16052,192624,2022-08-01,,Monthly,1
SUB_02368,ACC_00106,Enterprise,16052,192624,2022-08-31,,Annual,1
SUB_02369,ACC_00106,Enterprise,16052,192624,2022-09-30,,Annual,1
SUB_02370,ACC_00106,Enterprise,16052,192624,2022-10-30,,Monthly,1
SUB_02371,ACC_00106,Enterprise,16052,192624,2022-11-29,,Monthly,1
SUB_02372,ACC_00106,Enterprise,16052,192624,2022-12-29,,Annual,1
SUB_02373,ACC_00106,Enterprise,16052,192624,2023-01-28,,Annual,1
SUB_02374,ACC_00106,Enterprise,16052,192624,2023-02-27,,Annual,1
SUB_02375,ACC_00106,Enterprise,16052,192624,2023-03-29,,Monthly,1
SUB_02376,ACC_00106,Enterprise,16052,192624,2023-04-28,,Monthly,1
SUB_02377,ACC_00106,Enterprise,16052,192624,2023-05-28,,Monthly,1
SUB_02378,ACC_00106,Enterprise,16052,192624,2023-06-27,,Monthly,1
SUB_02379,ACC_00106,Enterprise,16052,192624,2023-07-27,,Monthly,1
SUB_02380,ACC_00106,Enterprise,16052,192624,2023-08-26,,Monthly,1
SUB_02381,ACC_00106,Enterprise,16052,192624,2023-09-25,,Annual,0
SUB_02382,ACC_00106,Enterprise,16052,192624,2023-10-25,,Monthly,1
SUB_02383,ACC_00106,Enterprise,16052,192624,2023-11-24,,Annual,1
SUB_02384,ACC_00106,Enterprise,16052,192624,2023-12-24,,Annual,1
SUB_02385,ACC_00106,Enterprise,16052,192624,2024-01-23,,Monthly,1
SUB_02386,ACC_00106,Enterprise,16052,192624,2024-02-22,,Monthly,1
SUB_02387,ACC_00106,Enterprise,16052,192624,2024-03-23,,Monthly,1
SUB_02388,ACC_00106,Enterprise,16052,192624,2024-04-22,,Monthly,1
SUB_02389,ACC_00106,Enterprise,16052,192624,2024-05-22,,Monthly,1
SUB_02390,ACC_00106,Enterprise,16052,192624,2024-06-21,,Annual,1
SUB_02391,ACC_00106,Enterprise,16052,192624,2024-07-21,,Annual,1
SUB_02392,ACC_00106,Enterprise,16052,192624,2024-08-20,,Monthly,1
SUB_02393,ACC_00106,Enterprise,16052,192624,2024-09-19,,Annual,1
SUB_02394,ACC_00106,Enterprise,16052,192624,2024-10-19,,Annual,1
SUB_02395,ACC_00106,Enterprise,16052,192624,2024-11-18,,Monthly,1
SUB_02396,ACC_00106,Enterprise,16052,192624,2024-12-18,,Annual,1
SUB_02397,ACC_00107,Enterprise,15789,189468,2022-09-16,,Monthly,1
SUB_02398,ACC_00107,Enterprise,15789,189468,2022-10-16,,Annual,1
SUB_02399,ACC_00107,Enterprise,15789,189468,2022-11-15,,Annual,1
SUB_02400,ACC_00107,Enterprise,15789,189468,2022-12-15,,Annual,0
SUB_02401,ACC_00107,Enterprise,15789,189468,2023-01-14,,Monthly,1
SUB_02402,ACC_00107,Enterprise,15789,189468,2023-02-13,,Monthly,1
SUB_02403,ACC_00107,Enterprise,15789,189468,2023-03-15,,Monthly,1
SUB_02404,ACC_00107,Enterprise,15789,189468,2023-04-14,,Monthly,1
SUB_02405,ACC_00107,Enterprise,15789,189468,2023-05-14,,Monthly,1
SUB_02406,ACC_00107,Enterprise,15789,189468,2023-06-13,,Monthly,1
SUB_02407,ACC_00107,Enterprise,15789,189468,2023-07-13,,Monthly,1
SUB_02408,ACC_00107,Enterprise,15789,189468,2023-08-12,,Monthly,1
SUB_02409,ACC_00107,Enterprise,15789,189468,2023-09-11,,Annual,1
SUB_02410,ACC_00107,Enterprise,15789,189468,2023-10-11,,Monthly,1
SUB_02411,ACC_00107,Enterprise,15789,189468,2023-11-10,,Monthly,1
SUB_02412,ACC_00107,Enterprise,15789,189468,2023-12-10,,Monthly,1
SUB_02413,ACC_00107,Enterprise,15789,189468,2024-01-09,,Annual,1
SUB_02414,ACC_00107,Enterprise,15789,189468,2024-02-08,,Annual,0
SUB_02415,ACC_00107,Enterprise,15789,189468,2024-03-09,,Annual,1
SUB_02416,ACC_00107,Enterprise,15789,189468,2024-04-08,,Monthly,1
SUB_02417,ACC_00107,Enterprise,15789,189468,2024-05-08,,Annual,1
SUB_02418,ACC_00107,Enterprise,15789,189468,2024-06-07,,Monthly,1
SUB_02419,ACC_00107,Enterprise,15789,189468,2024-07-07,,Monthly,1
SUB_02420,ACC_00107,Enterprise,15789,189468,2024-08-06,,Annual,1
SUB_02421,ACC_00107,Enterprise,15789,189468,2024-09-05,,Monthly,1
SUB_02422,ACC_00107,Enterprise,15789,189468,2024-10-05,,Monthly,1
SUB_02423,ACC_00107,Enterprise,15789,189468,2024-11-04,,Annual,1
SUB_02424,ACC_00107,Enterprise,15789,189468,2024-12-04,,Monthly,1
SUB_02425,ACC_00108,Pro,1429,17148,2023-06-18,,Annual,0
SUB_02426,ACC_00108,Pro,1429,17148,2023-07-18,,Monthly,1
SUB_02427,ACC_00108,Pro,1429,17148,2023-08-17,,Monthly,1
SUB_02428,ACC_00108,Pro,1429,17148,2023-09-16,,Monthly,1
SUB_02429,ACC_00108,Pro,1429,17148,2023-10-16,,Annual,1
SUB_02430,ACC_00108,Pro,1429,17148,2023-11-15,,Monthly,1
SUB_02431,ACC_00108,Pro,1429,17148,2023-12-15,,Annual,1
SUB_02432,ACC_00108,Pro,1429,17148,2024-01-14,,Annual,0
SUB_02433,ACC_00108,Pro,1429,17148,2024-02-13,,Monthly,1
SUB_02434,ACC_00108,Pro,1429,17148,2024-03-14,,Monthly,0
SUB_02435,ACC_00108,Pro,1429,17148,2024-04-13,,Monthly,1
SUB_02436,ACC_00108,Pro,1429,17148,2024-05-13,,Monthly,1
SUB_02437,ACC_00108,Pro,1429,17148,2024-06-12,,Monthly,1
SUB_02438,ACC_00108,Pro,1429,17148,2024-07-12,,Annual,1
SUB_02439,ACC_00108,Pro,1429,17148,2024-08-11,,Annual,1
SUB_02440,ACC_00108,Pro,1429,17148,2024-09-10,,Monthly,1
SUB_02441,ACC_00108,Pro,1429,17148,2024-10-10,,Monthly,1
SUB_02442,ACC_00108,Pro,1429,17148,2024-11-09,,Annual,1
SUB_02443,ACC_00108,Pro,1429,17148,2024-12-09,,Annual,1
SUB_02444,ACC_00109,Pro,491,5892,2022-09-20,,Monthly,0
SUB_02445,ACC_00109,Pro,491,5892,2022-10-20,,Monthly,1
SUB_02446,ACC_00109,Pro,491,5892,2022-11-19,,Annual,1
SUB_02447,ACC_00109,Pro,491,5892,2022-12-19,,Monthly,0
SUB_02448,ACC_00109,Pro,491,5892,2023-01-18,,Annual,1
SUB_02449,ACC_00109,Pro,491,5892,2023-02-17,,Monthly,1
SUB_02450,ACC_00109,Pro,491,5892,2023-03-19,,Monthly,1
SUB_02451,ACC_00109,Pro,491,5892,2023-04-18,,Monthly,1
SUB_02452,ACC_00109,Pro,491,5892,2023-05-18,,Annual,1
SUB_02453,ACC_00109,Pro,491,5892,2023-06-17,,Monthly,1
SUB_02454,ACC_00109,Pro,491,5892,2023-07-17,,Annual,1
SUB_02455,ACC_00109,Pro,491,5892,2023-08-16,,Annual,1
SUB_02456,ACC_00109,Pro,491,5892,2023-09-15,,Monthly,1
SUB_02457,ACC_00109,Enterprise,5884,70608,2023-10-15,,Monthly,1
SUB_02458,ACC_00109,Enterprise,5884,70608,2023-11-14,,Monthly,1
SUB_02459,ACC_00109,Enterprise,5884,70608,2023-12-14,,Monthly,1
SUB_02460,ACC_00109,Enterprise,5884,70608,2024-01-13,,Monthly,1
SUB_02461,ACC_00109,Enterprise,5884,70608,2024-02-12,,Annual,1
SUB_02462,ACC_00109,Enterprise,5884,70608,2024-03-13,,Monthly,1
SUB_02463,ACC_00109,Enterprise,5884,70608,2024-04-12,,Monthly,1
SUB_02464,ACC_00109,Enterprise,5884,70608,2024-05-12,,Annual,1
SUB_02465,ACC_00109,Enterprise,5884,70608,2024-06-11,,Monthly,1
SUB_02466,ACC_00109,Enterprise,5884,70608,2024-07-11,,Monthly,1
SUB_02467,ACC_00109,Enterprise,5884,70608,2024-08-10,,Annual,1
SUB_02468,ACC_00109,Enterprise,5884,70608,2024-09-09,,Monthly,1
SUB_02469,ACC_00109,Enterprise,5884,70608,2024-10-09,,Monthly,1
SUB_02470,ACC_00109,Enterprise,5884,70608,2024-11-08,,Annual,1
SUB_02471,ACC_00109,Enterprise,5884,70608,2024-12-08,,Monthly,1
SUB_02472,ACC_00110,Basic,97,1164,2024-12-31,,Annual,1
SUB_02473,ACC_00111,Pro,1729,20748,2022-09-14,,Annual,1
SUB_02474,ACC_00111,Pro,1729,20748,2022-10-14,,Annual,1
SUB_02475,ACC_00111,Pro,1729,20748,2022-11-13,,Annual,0
SUB_02476,ACC_00111,Pro,1729,20748,2022-12-13,,Annual,1
SUB_02477,ACC_00111,Pro,1729,20748,2023-01-12,,Annual,1
SUB_02478,ACC_00111,Pro,1729,20748,2023-02-11,,Monthly,1
SUB_02479,ACC_00111,Pro,1729,20748,2023-03-13,,Annual,1
SUB_02480,ACC_00111,Pro,1729,20748,2023-04-12,,Annual,1
SUB_02481,ACC_00111,Pro,1729,20748,2023-05-12,,Monthly,1
SUB_02482,ACC_00111,Pro,1729,20748,2023-06-11,,Monthly,1
SUB_02483,ACC_00111,Pro,1729,20748,2023-07-11,,Monthly,1
SUB_02484,ACC_00111,Pro,1729,20748,2023-08-10,,Monthly,1
SUB_02485,ACC_00111,Pro,1729,20748,2023-09-09,,Monthly,1
SUB_02486,ACC_00111,Pro,1729,20748,2023-10-09,,Monthly,0
SUB_02487,ACC_00111,Pro,1729,20748,2023-11-08,,Monthly,1
SUB_02488,ACC_00111,Pro,1729,20748,2023-12-08,,Annual,1
SUB_02489,ACC_00111,Pro,1729,20748,2024-01-07,,Monthly,1
SUB_02490,ACC_00111,Pro,1729,20748,2024-02-06,,Monthly,1
SUB_02491,ACC_00111,Pro,1729,20748,2024-03-07,,Annual,1
SUB_02492,ACC_00111,Pro,1729,20748,2024-04-06,,Monthly,1
SUB_02493,ACC_00111,Pro,1729,20748,2024-05-06,,Annual,1
SUB_02494,ACC_00111,Pro,1729,20748,2024-06-05,,Monthly,1
SUB_02495,ACC_00111,Pro,1729,20748,2024-07-05,,Monthly,1
SUB_02496,ACC_00111,Pro,1729,20748,2024-08-04,,Annual,1
SUB_02497,ACC_00111,Pro,1729,20748,2024-09-03,,Monthly,1
SUB_02498,ACC_00111,Pro,1729,20748,2024-10-03,,Annual,1
SUB_02499,ACC_00111,Pro,1729,20748,2024-11-02,,Monthly,1
SUB_02500,ACC_00111,Pro,1729,20748,2024-12-02,,Monthly,1
SUB_02501,ACC_00112,Pro,2070,24840,2022-02-23,,Annual,1
SUB_02502,ACC_00112,Pro,2070,24840,2022-03-25,,Annual,1
SUB_02503,ACC_00112,Pro,2070,24840,2022-04-24,,Annual,1
SUB_02504,ACC_00112,Pro,2070,24840,2022-05-24,,Monthly,1
SUB_02505,ACC_00112,Pro,2070,24840,2022-06-23,,Annual,1
SUB_02506,ACC_00112,Pro,2070,24840,2022-07-23,,Monthly,1
SUB_02507,ACC_00112,Pro,2070,24840,2022-08-22,,Monthly,1
SUB_02508,ACC_00112,Pro,2070,24840,2022-09-21,,Monthly,1
SUB_02509,ACC_00112,Pro,2070,24840,2022-10-21,,Annual,1
SUB_02510,ACC_00112,Pro,2070,24840,2022-11-20,,Annual,1
SUB_02511,ACC_00112,Pro,2070,24840,2022-12-20,,Annual,1
SUB_02512,ACC_00112,Pro,2070,24840,2023-01-19,,Monthly,1
SUB_02513,ACC_00112,Pro,2070,24840,2023-02-18,,Monthly,1
SUB_02514,ACC_00112,Pro,2070,24840,2023-03-20,,Monthly,1
SUB_02515,ACC_00112,Pro,2070,24840,2023-04-19,,Monthly,1
SUB_02516,ACC_00112,Pro,2070,24840,2023-05-19,,Monthly,1
SUB_02517,ACC_00112,Pro,2070,24840,2023-06-18,,Annual,1
SUB_02518,ACC_00112,Pro,2070,24840,2023-07-18,,Monthly,1
SUB_02519,ACC_00112,Pro,2070,24840,2023-08-17,,Monthly,1
SUB_02520,ACC_00112,Pro,2070,24840,2023-09-16,,Monthly,1
SUB_02521,ACC_00112,Pro,2070,24840,2023-10-16,,Monthly,1
SUB_02522,ACC_00112,Pro,2070,24840,2023-11-15,,Monthly,1
SUB_02523,ACC_00112,Pro,1449,17388,2023-12-15,,Annual,1
SUB_02524,ACC_00113,Basic,300,3600,2024-01-08,,Monthly,1
SUB_02525,ACC_00113,Basic,300,3600,2024-02-07,,Annual,1
SUB_02526,ACC_00113,Basic,300,3600,2024-03-08,,Annual,1
SUB_02527,ACC_00113,Basic,300,3600,2024-04-07,,Monthly,1
SUB_02528,ACC_00113,Basic,300,3600,2024-05-07,,Monthly,1
SUB_02529,ACC_00113,Basic,300,3600,2024-06-06,,Monthly,1
SUB_02530,ACC_00113,Basic,300,3600,2024-07-06,,Monthly,1
SUB_02531,ACC_00113,Basic,300,3600,2024-08-05,,Monthly,1
SUB_02532,ACC_00113,Basic,300,3600,2024-09-04,,Annual,1
SUB_02533,ACC_00113,Basic,300,3600,2024-10-04,,Monthly,1
SUB_02534,ACC_00113,Basic,300,3600,2024-11-03,,Monthly,0
SUB_02535,ACC_00113,Basic,300,3600,2024-12-03,,Monthly,1
SUB_02536,ACC_00114,Pro,922,11064,2023-03-14,,Annual,1
SUB_02537,ACC_00114,Pro,922,11064,2023-04-13,,Monthly,1
SUB_02538,ACC_00114,Pro,922,11064,2023-05-13,,Annual,1
SUB_02539,ACC_00114,Pro,922,11064,2023-06-12,,Monthly,1
SUB_02540,ACC_00114,Pro,922,11064,2023-07-12,,Monthly,1
SUB_02541,ACC_00114,Pro,922,11064,2023-08-11,,Annual,1
SUB_02542,ACC_00114,Pro,922,11064,2023-09-10,,Annual,1
SUB_02543,ACC_00114,Pro,922,11064,2023-10-10,,Monthly,1
SUB_02544,ACC_00114,Pro,922,11064,2023-11-09,,Monthly,1
SUB_02545,ACC_00114,Pro,922,11064,2023-12-09,,Monthly,1
SUB_02546,ACC_00114,Pro,922,11064,2024-01-08,,Monthly,1
SUB_02547,ACC_00114,Pro,922,11064,2024-02-07,,Monthly,1
SUB_02548,ACC_00114,Pro,922,11064,2024-03-08,,Monthly,1
SUB_02549,ACC_00114,Pro,922,11064,2024-04-07,,Monthly,1
SUB_02550,ACC_00114,Pro,922,11064,2024-05-07,,Monthly,1
SUB_02551,ACC_00114,Pro,922,11064,2024-06-06,,Monthly,1
SUB_02552,ACC_00114,Pro,922,11064,2024-07-06,,Monthly,1
SUB_02553,ACC_00114,Pro,922,11064,2024-08-05,,Annual,1
SUB_02554,ACC_00114,Pro,922,11064,2024-09-04,,Annual,1
SUB_02555,ACC_00114,Pro,922,11064,2024-10-04,,Monthly,1
SUB_02556,ACC_00114,Pro,922,11064,2024-11-03,,Monthly,1
SUB_02557,ACC_00114,Pro,922,11064,2024-12-03,,Monthly,1
SUB_02558,ACC_00115,Enterprise,25371,304452,2023-05-16,,Annual,1
SUB_02559,ACC_00115,Enterprise,25371,304452,2023-06-15,,Monthly,1
SUB_02560,ACC_00115,Enterprise,25371,304452,2023-07-15,,Annual,1
SUB_02561,ACC_00115,Enterprise,25371,304452,2023-08-14,,Monthly,1
SUB_02562,ACC_00115,Enterprise,25371,304452,2023-09-13,,Annual,1
SUB_02563,ACC_00115,Enterprise,25371,304452,2023-10-13,,Annual,1
SUB_02564,ACC_00115,Enterprise,25371,304452,2023-11-12,,Monthly,1
SUB_02565,ACC_00115,Enterprise,25371,304452,2023-12-12,,Monthly,1
SUB_02566,ACC_00115,Enterprise,25371,304452,2024-01-11,,Monthly,1
SUB_02567,ACC_00115,Enterprise,25371,304452,2024-02-10,,Monthly,1
SUB_02568,ACC_00115,Enterprise,25371,304452,2024-03-11,,Monthly,1
SUB_02569,ACC_00115,Enterprise,25371,304452,2024-04-10,,Annual,1
SUB_02570,ACC_00115,Enterprise,25371,304452,2024-05-10,,Monthly,1
SUB_02571,ACC_00115,Enterprise,25371,304452,2024-06-09,,Annual,1
SUB_02572,ACC_00115,Enterprise,25371,304452,2024-07-09,,Annual,1
SUB_02573,ACC_00115,Enterprise,25371,304452,2024-08-08,,Monthly,1
SUB_02574,ACC_00115,Enterprise,25371,304452,2024-09-07,,Monthly,1
SUB_02575,ACC_00115,Enterprise,25371,304452,2024-10-07,,Monthly,1
SUB_02576,ACC_00115,Enterprise,25371,304452,2024-11-06,,Annual,1
SUB_02577,ACC_00115,Enterprise,25371,304452,2024-12-06,,Annual,1
SUB_02578,ACC_00116,Basic,96,1152,2022-06-25,,Monthly,1
SUB_02579,ACC_00116,Basic,96,1152,2022-07-25,,Annual,1
SUB_02580,ACC_00116,Basic,96,1152,2022-08-24,,Annual,1
SUB_02581,ACC_00116,Basic,96,1152,2022-09-23,,Monthly,1
SUB_02582,ACC_00116,Basic,96,1152,2022-10-23,,Monthly,1
SUB_02583,ACC_00116,Basic,96,1152,2022-11-22,,Monthly,1
SUB_02584,ACC_00116,Basic,96,1152,2022-12-22,,Monthly,1
SUB_02585,ACC_00116,Basic,96,1152,2023-01-21,,Monthly,0
SUB_02586,ACC_00116,Basic,96,1152,2023-02-20,,Monthly,1
SUB_02587,ACC_00116,Basic,96,1152,2023-03-22,,Annual,1
SUB_02588,ACC_00116,Basic,96,1152,2023-04-21,,Annual,0
SUB_02589,ACC_00116,Basic,96,1152,2023-05-21,,Annual,1
SUB_02590,ACC_00116,Basic,96,1152,2023-06-20,,Annual,1
SUB_02591,ACC_00116,Basic,96,1152,2023-07-20,,Annual,1
SUB_02592,ACC_00116,Basic,96,1152,2023-08-19,,Monthly,1
SUB_02593,ACC_00116,Basic,96,1152,2023-09-18,,Monthly,1
SUB_02594,ACC_00116,Basic,96,1152,2023-10-18,,Annual,1
SUB_02595,ACC_00116,Basic,96,1152,2023-11-17,,Monthly,1
SUB_02596,ACC_00116,Basic,96,1152,2023-12-17,,Monthly,1
SUB_02597,ACC_00116,Basic,96,1152,2024-01-16,,Monthly,1
SUB_02598,ACC_00116,Basic,96,1152,2024-02-15,,Annual,1
SUB_02599,ACC_00116,Basic,96,1152,2024-03-16,,Monthly,1
SUB_02600,ACC_00116,Basic,96,1152,2024-04-15,,Annual,1
SUB_02601,ACC_00116,Basic,96,1152,2024-05-15,,Annual,1
SUB_02602,ACC_00116,Basic,96,1152,2024-06-14,,Monthly,1
SUB_02603,ACC_00116,Basic,96,1152,2024-07-14,,Annual,1
SUB_02604,ACC_00116,Basic,96,1152,2024-08-13,,Monthly,1
SUB_02605,ACC_00116,Basic,96,1152,2024-09-12,,Monthly,1
SUB_02606,ACC_00116,Basic,96,1152,2024-10-12,,Monthly,1
